SITE,CONT,NO_SPECIES,NO_ORDERS,NO_FAMILIES,GlobalID,lon_bio,lat_bio,mean_HYP,mean_LOP,mean_FCT_HOD,mean_FCT_AL,mean_FCT_OL,mean_FCT_SF,mean_FCT_OT,mean_FCT_CM,NPP
83614,SA,6,3,4,83614,-39.3,-10.49,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,926.1054004
83615,SA,6,3,4,83615,-38.84,-10.49,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1055.470027
83616,SA,7,3,4,83616,-38.39,-10.49,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1280.247666
83617,SA,7,3,4,83617,-37.93,-10.49,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,980.4629769
83618,SA,6,3,4,83618,-37.47,-10.49,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1184.014513
83619,SA,6,3,4,83619,-37.01,-10.49,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1598.324525
83620,SA,7,3,4,83620,-36.56,-10.49,1,0.6,1,0.142857143,0.142857143,0.285714286,0,0,1713.388152
84320,SA,3,1,2,84320,-77.36,-10.04,1.666666667,2,1,0,1,0,0,0,916.4435014
84322,SA,3,2,3,84322,-76.45,-10.04,1.666666667,1.333333333,1,0,0.666666667,0,0,0,1427.698784
84324,SA,6,3,5,84324,-75.54,-10.04,1,0.4,1,0.166666667,0.166666667,0.166666667,0,0,2026.509985
84325,SA,10,3,6,84325,-75.08,-10.04,1,0.444444444,1,0.1,0.2,0.2,0,0,2403.237288
84326,SA,12,3,6,84326,-74.62,-10.04,1,0.454545455,1,0.083333333,0.166666667,0.166666667,0,0,2348.57155
84327,SA,12,3,6,84327,-74.17,-10.04,1,0.454545455,1,0.083333333,0.166666667,0.166666667,0,0,2164.385345
84328,SA,14,3,7,84328,-73.71,-10.04,1,0.230769231,1,0.071428571,0.071428571,0.142857143,0,0,2098.677105
84329,SA,14,3,7,84329,-73.25,-10.04,1,0.230769231,1,0.071428571,0.071428571,0.142857143,0,0,2105.830309
84330,SA,15,3,6,84330,-72.8,-10.04,1,0.214285714,1,0.066666667,0.066666667,0.133333333,0,0,2133.304618
84331,SA,15,3,6,84331,-72.34,-10.04,1,0.153846154,1,0.066666667,0.066666667,0.133333333,0,0,2134.454826
84332,SA,14,3,6,84332,-71.89,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2119.382322
84333,SA,14,3,6,84333,-71.43,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2122.883724
84334,SA,14,3,6,84334,-70.97,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2126.371203
84335,SA,14,3,6,84335,-70.52,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2125.210254
84336,SA,14,3,6,84336,-70.06,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2105.830309
84337,SA,14,3,6,84337,-69.61,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2084.198565
84338,SA,14,3,6,84338,-69.15,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2096.87988
84339,SA,14,3,7,84339,-68.69,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2133.879913
84340,SA,14,3,7,84340,-68.24,-10.04,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2163.830313
84341,SA,13,3,7,84341,-67.78,-10.04,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2166.601793
84342,SA,13,3,7,84342,-67.32,-10.04,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2146.440231
84343,SA,13,3,7,84343,-66.87,-10.04,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2123.465936
84344,SA,13,3,6,84344,-66.41,-10.04,1,0.230769231,1,0.076923077,0.076923077,0.153846154,0,0,2109.976766
84345,SA,13,3,6,84345,-65.96,-10.04,1,0.230769231,1,0.076923077,0.076923077,0.153846154,0,0,2061.420495
84346,SA,12,3,6,84346,-65.5,-10.04,1,0.25,1,0.083333333,0.083333333,0.166666667,0,0,1980.871053
84347,SA,12,3,6,84347,-65.04,-10.04,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2029.736613
84348,SA,12,3,6,84348,-64.59,-10.04,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2127.530612
84349,SA,12,3,6,84349,-64.13,-10.04,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2235.523285
84350,SA,12,3,6,84350,-63.68,-10.04,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2349.436072
84351,SA,12,3,6,84351,-63.22,-10.04,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2390.826228
84352,SA,11,3,5,84352,-62.76,-10.04,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2263.916497
84353,SA,11,3,5,84353,-62.31,-10.04,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2132.152882
84354,SA,13,3,6,84354,-61.85,-10.04,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,1969.301953
84355,SA,13,3,6,84355,-61.39,-10.04,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,2096.87988
84356,SA,13,3,6,84356,-60.94,-10.04,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,2140.183007
84357,SA,13,3,5,84357,-60.48,-10.04,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2156.581254
84358,SA,13,3,5,84358,-60.03,-10.04,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2173.764727
84359,SA,13,3,5,84359,-59.57,-10.04,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2179.232755
84360,SA,12,3,5,84360,-59.11,-10.04,1,0.181818182,1,0.083333333,0.083333333,0.166666667,0,0,2180.866096
84361,SA,12,3,5,84361,-58.66,-10.04,1,0.181818182,1,0.083333333,0.083333333,0.166666667,0,0,2187.90643
84362,SA,10,3,4,84362,-58.2,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2210.765437
84363,SA,10,3,4,84363,-57.75,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2251.59553
84364,SA,10,3,4,84364,-57.29,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2309.373216
84365,SA,10,3,4,84365,-56.83,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2331.481836
84366,SA,10,3,4,84366,-56.38,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2317.578455
84367,SA,10,3,4,84367,-55.92,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2322.094724
84368,SA,10,3,4,84368,-55.46,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2344.231672
84369,SA,10,3,4,84369,-55.01,-10.04,1,0.2,1,0.1,0.1,0.2,0,0,2343.360233
84370,SA,10,3,4,84370,-54.55,-10.04,1,0.222222222,1,0.1,0.1,0.2,0,0,2363.536184
84371,SA,9,3,4,84371,-54.1,-10.04,1,0.25,1,0.111111111,0.111111111,0.222222222,0,0,2383.092208
84372,SA,10,3,4,84372,-53.64,-10.04,1,0.333333333,1,0.1,0.1,0.2,0,0,2385.952942
84373,SA,10,3,4,84373,-53.18,-10.04,1,0.333333333,1,0.1,0.1,0.2,0,0,2349.436072
84374,SA,10,3,5,84374,-52.73,-10.04,1,0.375,1,0.1,0.1,0.2,0,0,2291.255165
84375,SA,11,3,5,84375,-52.27,-10.04,1,0.555555556,1,0.090909091,0.181818182,0.181818182,0,0,2213.903493
84376,SA,10,3,5,84376,-51.82,-10.04,1,0.625,1,0.1,0.2,0.2,0,0,2153.77645
84377,SA,11,3,5,84377,-51.36,-10.04,1,0.666666667,1,0.090909091,0.181818182,0.181818182,0,0,2119.382322
84378,SA,11,3,5,84378,-50.9,-10.04,1,0.666666667,1,0.090909091,0.181818182,0.181818182,0,0,2096.280009
84379,SA,9,3,5,84379,-50.45,-10.04,1,0.714285714,1,0.111111111,0.222222222,0.222222222,0,0,2118.212085
84380,SA,9,3,5,84380,-49.99,-10.04,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2190.060489
84381,SA,9,3,5,84381,-49.53,-10.04,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2257.041961
84382,SA,9,3,5,84382,-49.08,-10.04,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2229.407602
84383,SA,9,3,5,84383,-48.62,-10.04,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2124.6292
84384,SA,8,3,5,84384,-48.17,-10.04,1,0.714285714,1,0.125,0.25,0.25,0,0,2072.571625
84385,SA,7,3,5,84385,-47.71,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1931.674693
84386,SA,7,3,5,84386,-47.25,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1933.800679
84387,SA,7,3,5,84387,-46.8,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1836.90531
84388,SA,8,3,5,84388,-46.34,-10.04,1,0.428571429,1,0.125,0.125,0.25,0,0,1731.204166
84389,SA,7,3,5,84389,-45.88,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1649.487313
84390,SA,7,3,5,84390,-45.43,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1576.753843
84391,SA,7,3,5,84391,-44.97,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1408.79389
84392,SA,8,3,5,84392,-44.52,-10.04,1,0.714285714,1,0.125,0.25,0.25,0,0,1402.44188
84393,SA,8,3,5,84393,-44.06,-10.04,1,0.714285714,1,0.125,0.25,0.25,0,0,1310.804654
84394,SA,8,3,5,84394,-43.6,-10.04,1,0.714285714,1,0.125,0.25,0.25,0,0,1198.42679
84395,SA,8,3,5,84395,-43.15,-10.04,1,0.714285714,1,0.125,0.25,0.25,0,0,1120.217105
84396,SA,7,3,5,84396,-42.69,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1059.339675
84397,SA,4,2,3,84397,-42.24,-10.04,1,0.5,1,0.25,0.25,0.5,0,0,1024.233768
84398,SA,5,3,4,84398,-41.78,-10.04,1,0.5,1,0.2,0.2,0.4,0,0,1005.781411
84399,SA,5,3,4,84399,-41.32,-10.04,1,0.5,1,0.2,0.2,0.4,0,0,838.945518
84400,SA,5,3,4,84400,-40.87,-10.04,1,0.5,1,0.2,0.2,0.4,0,0,751.1110626
84401,SA,5,3,4,84401,-40.41,-10.04,1,0.5,1,0.2,0.2,0.4,0,0,814.4133359
84402,SA,5,3,4,84402,-39.95,-10.04,1,0.5,1,0.2,0.2,0.4,0,0,916.4435014
84403,SA,5,3,4,84403,-39.5,-10.04,1,0.5,1,0.2,0.2,0.4,0,0,912.2889203
84404,SA,5,3,4,84404,-39.04,-10.04,1,0.5,1,0.2,0.2,0.4,0,0,851.821468
84405,SA,6,3,4,84405,-38.59,-10.04,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1003.13133
84406,SA,7,3,4,84406,-38.13,-10.04,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1001.804969
84407,SA,6,3,4,84407,-37.67,-10.04,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1021.608207
84408,SA,6,3,4,84408,-37.22,-10.04,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1142.55054
84409,SA,5,3,4,84409,-36.76,-10.04,1,0.4,1,0.2,0.2,0.4,0,0,1210.349609
84410,SA,6,3,5,84410,-36.31,-10.04,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1731.204166
85110,SA,3,1,2,85110,-77.5,-9.6,1.666666667,2,1,0,1,0,0,0,1141.316784
85112,SA,4,2,3,85112,-76.59,-9.6,1.5,1.5,1,0,0.75,0,0,0,1389.661688
85113,SA,4,2,3,85113,-76.13,-9.6,1.5,1,1,0,0.5,0,0,0,1321.983756
85114,SA,8,3,6,85114,-75.68,-9.6,1,0.375,1,0.125,0.125,0.125,0,0,1122.7118
85115,SA,10,3,6,85115,-75.22,-9.6,1,0.5,1,0.1,0.2,0.2,0,0,2421.573453
85116,SA,12,3,6,85116,-74.77,-9.6,1,0.454545455,1,0.083333333,0.166666667,0.166666667,0,0,2165.494305
85117,SA,11,3,6,85117,-74.31,-9.6,1,0.3,1,0.090909091,0.090909091,0.181818182,0,0,2069.487446
85118,SA,15,3,7,85118,-73.85,-9.6,1,0.214285714,1,0.066666667,0.066666667,0.133333333,0,0,2063.288284
85119,SA,15,3,7,85119,-73.4,-9.6,1,0.214285714,1,0.066666667,0.066666667,0.133333333,0,0,2090.863209
85120,SA,15,3,7,85120,-72.94,-9.6,1,0.214285714,1,0.066666667,0.066666667,0.133333333,0,0,2144.738246
85121,SA,16,3,6,85121,-72.49,-9.6,1,0.214285714,1,0.0625,0.0625,0.125,0,0,2154.899489
85122,SA,14,3,6,85122,-72.03,-9.6,1,0.25,1,0.071428571,0.071428571,0.142857143,0,0,2087.839859
85123,SA,13,3,6,85123,-71.58,-9.6,1,0.25,1,0.076923077,0.076923077,0.153846154,0,0,2084.806455
85124,SA,11,3,5,85124,-71.12,-9.6,1,0.2,1,0.090909091,0.090909091,0.181818182,0,0,2113.515565
85125,SA,14,3,6,85125,-70.67,-9.6,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2146.440231
85126,SA,14,3,6,85126,-70.21,-9.6,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2162.719142
85127,SA,14,3,6,85127,-69.75,-9.6,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2148.704278
85128,SA,14,3,6,85128,-69.3,-9.6,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2148.704278
85129,SA,14,3,6,85129,-68.84,-9.6,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2175.956296
85130,SA,14,3,7,85130,-68.39,-9.6,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2178.142052
85131,SA,14,3,7,85131,-67.93,-9.6,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2183.038829
85132,SA,13,3,7,85132,-67.48,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2177.049899
85133,SA,13,3,7,85133,-67.02,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2156.581254
85134,SA,13,3,7,85134,-66.57,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2138.468545
85135,SA,13,3,7,85135,-66.11,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2128.688483
85136,SA,13,3,7,85136,-65.66,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,1950.656964
85137,SA,11,3,6,85137,-65.2,-9.6,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2050.135286
85138,SA,12,3,6,85138,-64.74,-9.6,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2150.962319
85139,SA,12,3,6,85139,-64.29,-9.6,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2225.303323
85140,SA,12,3,6,85140,-63.83,-9.6,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2308.455455
85141,SA,12,3,6,85141,-63.38,-9.6,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2339.862882
85142,SA,11,3,5,85142,-62.92,-9.6,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2313.032099
85143,SA,11,3,5,85143,-62.47,-9.6,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2347.272611
85144,SA,11,3,5,85144,-62.01,-9.6,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2213.381351
85145,SA,13,3,6,85145,-61.56,-9.6,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,2192.208834
85146,SA,13,3,6,85146,-61.1,-9.6,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,2188.984174
85147,SA,13,3,6,85147,-60.64,-9.6,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,2185.746642
85148,SA,13,3,5,85148,-60.19,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2203.394506
85149,SA,13,3,5,85149,-59.73,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2214.946736
85150,SA,13,3,5,85150,-59.28,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2217.029071
85151,SA,13,3,5,85151,-58.82,-9.6,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2214.425288
85152,SA,11,3,4,85152,-58.37,-9.6,1,0.2,1,0.090909091,0.090909091,0.181818182,0,0,2217.548791
85153,SA,10,3,4,85153,-57.91,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2253.084867
85154,SA,10,3,4,85154,-57.46,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2280.34814
85155,SA,10,3,4,85155,-57,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2302.460204
85156,SA,10,3,4,85156,-56.54,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2344.231672
85157,SA,9,3,4,85157,-56.09,-9.6,1,0.222222222,1,0.111111111,0.111111111,0.222222222,0,0,2369.843899
85158,SA,10,3,4,85158,-55.63,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2378.569817
85159,SA,10,3,4,85159,-55.18,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2385.952942
85160,SA,10,3,4,85160,-54.72,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2397.663917
85161,SA,10,3,4,85161,-54.27,-9.6,1,0.2,1,0.1,0.1,0.2,0,0,2391.230585
85162,SA,10,3,4,85162,-53.81,-9.6,1,0.222222222,1,0.1,0.1,0.2,0,0,2383.501698
85163,SA,10,3,4,85163,-53.36,-9.6,1,0.333333333,1,0.1,0.1,0.2,0,0,2359.721289
85164,SA,10,3,4,85164,-52.9,-9.6,1,0.333333333,1,0.1,0.1,0.2,0,0,2312.1192
85165,SA,9,3,4,85165,-52.44,-9.6,1,0.375,1,0.111111111,0.111111111,0.222222222,0,0,2257.535122
85166,SA,9,3,5,85166,-51.99,-9.6,1,0.428571429,1,0.111111111,0.111111111,0.222222222,0,0,2198.619739
85167,SA,10,3,5,85167,-51.53,-9.6,1,0.625,1,0.1,0.2,0.2,0,0,2144.738246
85168,SA,10,3,5,85168,-51.08,-9.6,1,0.625,1,0.1,0.2,0.2,0,0,2088.445332
85169,SA,11,3,5,85169,-50.62,-9.6,1,0.666666667,1,0.090909091,0.181818182,0.181818182,0,0,2065.77289
85170,SA,10,3,5,85170,-50.17,-9.6,1,0.625,1,0.1,0.2,0.2,0,0,2119.382322
85171,SA,9,3,5,85171,-49.71,-9.6,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2268.7879
85172,SA,9,3,5,85172,-49.26,-9.6,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2371.515373
85173,SA,9,3,5,85173,-48.8,-9.6,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2265.868941
85174,SA,9,3,5,85174,-48.34,-9.6,1,0.625,1,0.111111111,0.222222222,0.222222222,0,0,2072.571625
85175,SA,8,3,5,85175,-47.89,-9.6,1,0.714285714,1,0.125,0.25,0.25,0,0,2004.943452
85176,SA,8,3,5,85176,-47.43,-9.6,1,0.714285714,1,0.125,0.25,0.25,0,0,1979.516751
85177,SA,7,3,5,85177,-46.98,-9.6,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1897.076602
85178,SA,8,3,5,85178,-46.52,-9.6,1,0.428571429,1,0.125,0.125,0.25,0,0,1742.944239
85179,SA,8,3,5,85179,-46.07,-9.6,1,0.428571429,1,0.125,0.125,0.25,0,0,1728.674205
85180,SA,7,3,5,85180,-45.61,-9.6,1,0.5,1,0.142857143,0.142857143,0.285714286,0,0,1706.535485
85181,SA,8,3,5,85181,-45.16,-9.6,1,0.714285714,1,0.125,0.25,0.25,0,0,1456.660942
85182,SA,8,3,5,85182,-44.7,-9.6,1,0.714285714,1,0.125,0.25,0.25,0,0,1581.471185
85183,SA,8,3,5,85183,-44.24,-9.6,1,0.714285714,1,0.125,0.25,0.25,0,0,1381.084811
85184,SA,8,3,5,85184,-43.79,-9.6,1,0.714285714,1,0.125,0.25,0.25,0,0,1212.724687
85185,SA,7,2,4,85185,-43.33,-9.6,1,0.833333333,1,0,0.285714286,0.285714286,0,0,1126.447636
85186,SA,6,3,5,85186,-42.88,-9.6,1,0.4,1,0.166666667,0.166666667,0.333333333,0,0,1096.351537
85187,SA,6,3,5,85187,-42.42,-9.6,1,0.4,1,0.166666667,0.166666667,0.333333333,0,0,1028.165577
85188,SA,6,3,5,85188,-41.97,-9.6,1,0.4,1,0.166666667,0.166666667,0.333333333,0,0,948.0218304
85189,SA,6,3,5,85189,-41.51,-9.6,1,0.4,1,0.166666667,0.166666667,0.333333333,0,0,888.5893288
85190,SA,5,3,4,85190,-41.06,-9.6,1,0.5,1,0.2,0.2,0.4,0,0,754.0956049
85191,SA,5,3,4,85191,-40.6,-9.6,1,0.5,1,0.2,0.2,0.4,0,0,718.018171
85192,SA,5,3,4,85192,-40.14,-9.6,1,0.5,1,0.2,0.2,0.4,0,0,808.600702
85193,SA,5,3,4,85193,-39.69,-9.6,1,0.5,1,0.2,0.2,0.4,0,0,791.0698823
85194,SA,5,3,4,85194,-39.23,-9.6,1,0.5,1,0.2,0.2,0.4,0,0,795.4656914
85195,SA,5,3,4,85195,-38.78,-9.6,1,0.5,1,0.2,0.2,0.4,0,0,877.3436733
85196,SA,5,3,4,85196,-38.32,-9.6,1,0.5,1,0.2,0.2,0.4,0,0,980.4629769
85197,SA,6,3,4,85197,-37.87,-9.6,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,863.202338
85198,SA,6,3,5,85198,-37.41,-9.6,1,0.4,1,0.166666667,0.166666667,0.333333333,0,0,949.3838916
85199,SA,6,3,5,85199,-36.96,-9.6,1,0.4,1,0.166666667,0.166666667,0.333333333,0,0,993.8282808
85200,SA,6,3,5,85200,-36.5,-9.6,1,0.4,1,0.166666667,0.166666667,0.333333333,0,0,1537.475154
85201,SA,6,3,5,85201,-36.05,-9.6,1,0.5,1,0.166666667,0.166666667,0.333333333,0,0,1872.642624
85903,SA,3,2,3,85903,-76.72,-9.15,1.666666667,1.333333333,1,0,0.666666667,0,0,0,1309.682656
85904,SA,4,2,2,85904,-76.27,-9.15,1,0,1,0,0,0.25,0,0,1359.442228
85905,SA,10,3,6,85905,-75.81,-9.15,1,0.5,1,0.1,0.2,0.2,0,0,1821.356397
85906,SA,10,3,6,85906,-75.36,-9.15,1,0.5,1,0.1,0.2,0.2,0,0,2771.536704
85907,SA,11,3,6,85907,-74.9,-9.15,1,0.454545455,1,0.090909091,0.181818182,0.181818182,0,0,2275.553752
85908,SA,11,3,6,85908,-74.45,-9.15,1,0.272727273,1,0.090909091,0.090909091,0.181818182,0,0,2050.765787
85909,SA,16,3,7,85909,-73.99,-9.15,1,0.2,1,0.0625,0.0625,0.125,0,0,2023.920959
85910,SA,16,3,7,85910,-73.54,-9.15,1,0.2,1,0.0625,0.0625,0.125,0,0,2043.172076
85911,SA,16,3,7,85911,-73.08,-9.15,1,0.2,1,0.0625,0.0625,0.125,0,0,2052.65478
85912,SA,15,3,6,85912,-72.63,-9.15,1,0.230769231,1,0.066666667,0.066666667,0.133333333,0,0,2077.485063
85913,SA,15,3,6,85913,-72.17,-9.15,1,0.230769231,1,0.066666667,0.066666667,0.133333333,0,0,2095.67974
85914,SA,14,3,6,85914,-71.72,-9.15,1,0.25,1,0.071428571,0.071428571,0.142857143,0,0,2096.280009
85915,SA,13,3,6,85915,-71.26,-9.15,1,0.25,1,0.076923077,0.076923077,0.153846154,0,0,2129.266842
85916,SA,12,3,6,85916,-70.81,-9.15,1,0.181818182,1,0.083333333,0.083333333,0.166666667,0,0,2148.704278
85917,SA,11,3,5,85917,-70.35,-9.15,1,0.2,1,0.090909091,0.090909091,0.181818182,0,0,2213.903493
85918,SA,14,3,6,85918,-69.9,-9.15,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2240.078174
85919,SA,14,3,6,85919,-69.44,-9.15,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2269.758306
85920,SA,14,3,6,85920,-68.99,-9.15,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2271.695254
85921,SA,14,3,7,85921,-68.53,-9.15,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2190.060489
85922,SA,14,3,7,85922,-68.08,-9.15,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2198.619739
85923,SA,14,3,7,85923,-67.62,-9.15,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2222.210776
85924,SA,13,3,7,85924,-67.17,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2212.336028
85925,SA,13,3,7,85925,-66.71,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2160.492368
85926,SA,13,3,7,85926,-66.26,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2111.747928
85927,SA,13,3,7,85927,-65.8,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2076.259149
85928,SA,13,3,7,85928,-65.35,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2092.672407
85929,SA,13,3,7,85929,-64.89,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2157.141098
85930,SA,14,3,7,85930,-64.44,-9.15,1,0.153846154,1,0.071428571,0.071428571,0.142857143,0,0,2212.858863
85931,SA,12,3,6,85931,-63.98,-9.15,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2277.954925
85932,SA,12,3,6,85932,-63.53,-9.15,1,0.166666667,1,0.083333333,0.083333333,0.166666667,0,0,2328.367331
85933,SA,11,3,5,85933,-63.07,-9.15,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2371.097921
85934,SA,11,3,5,85934,-62.62,-9.15,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2358.444583
85935,SA,11,3,5,85935,-62.16,-9.15,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2318.48411
85936,SA,11,3,5,85936,-61.71,-9.15,1,0.181818182,1,0.090909091,0.090909091,0.181818182,0,0,2291.725615
85937,SA,13,3,6,85937,-61.25,-9.15,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,2279.870132
85938,SA,13,3,6,85938,-60.8,-9.15,1,0.181818182,1,0.076923077,0.076923077,0.153846154,0,0,2276.034624
85939,SA,13,3,5,85939,-60.34,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2272.178688
85940,SA,13,3,5,85940,-59.89,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2270.727423
85941,SA,13,3,5,85941,-59.43,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2263.427575
85942,SA,13,3,5,85942,-58.98,-9.15,1,0.166666667,1,0.076923077,0.076923077,0.153846154,0,0,2260.487217
85943,SA,10,3,4,85943,-58.52,-9.15,1,0.2,1,0.1,0.1,0.2,0,0,2267.816206
85944,SA,10,3,4,85944,-58.07,-9.15,1,0.2,1,0.1,0.1,0.2,0,0,2288.425893
85945,SA,10,3,4,85945,-57.61,-9.15,1,0.2,1,0.1,0.1,0.2,0,0,2314.399177
85946,SA,10,3,4,85946,-57.16,-9.15,1,0.2,1,0.1,0.1,0.2,0,0,2321.193868
